deg,mos_pred,model
251/251_2_advspeech_1.wav,2.774000883102417,NISQAv2_mos_only
251/251_2_Alin.wav,4.716250896453857,NISQAv2_mos_only
251/251_2_K.wav,4.7313055992126465,NISQAv2_mos_only
2803/2803_1.wav,4.5507378578186035,NISQAv2_mos_only
2803/2803_1_advspeech_0.wav,3.4590299129486084,NISQAv2_mos_only
2803/2803_1_advspeech_1.wav,2.855440378189087,NISQAv2_mos_only
2803/2803_1_K.wav,4.911319255828857,NISQAv2_mos_only
2803/2803_1_WS.wav,4.603414535522461,NISQAv2_mos_only
2803/2803_2.wav,4.036746978759766,NISQAv2_mos_only
2803/2803_2_advspeech_0.wav,2.1383745670318604,NISQAv2_mos_only
2803/2803_2_advspeech_1.wav,2.007629156112671,NISQAv2_mos_only
2803/2803_2_K.wav,5.057875156402588,NISQAv2_mos_only
2803/2803_2_WS.wav,4.80063009262085,NISQAv2_mos_only
2902/2902_1.wav,3.6235885620117188,NISQAv2_mos_only
2902/2902_1_advspeech_0.wav,1.5143485069274902,NISQAv2_mos_only
2902/2902_1_advspeech_1.wav,1.432757019996643,NISQAv2_mos_only
2902/2902_1_K.wav,4.868362903594971,NISQAv2_mos_only
2902/2902_1_WS.wav,4.191987991333008,NISQAv2_mos_only
2902/2902_2.wav,3.398859977722168,NISQAv2_mos_only
2902/2902_2_advspeech_0.wav,1.6685045957565308,NISQAv2_mos_only
2902/2902_2_advspeech_1.wav,1.9567416906356812,NISQAv2_mos_only
2902/2902_2_K.wav,4.899477958679199,NISQAv2_mos_only
2902/2902_2_WS.wav,4.636075496673584,NISQAv2_mos_only
3000/3000_1.wav,5.065699577331543,NISQAv2_mos_only
3000/3000_1_advspeech_0.wav,3.4539568424224854,NISQAv2_mos_only
3000/3000_1_advspeech_1.wav,3.5821006298065186,NISQAv2_mos_only
3000/3000_1_K.wav,4.873780727386475,NISQAv2_mos_only
3000/3000_1_WS.wav,4.758808135986328,NISQAv2_mos_only
3000/3000_2.wav,4.8476152420043945,NISQAv2_mos_only
3000/3000_2_advspeech_0.wav,3.288724422454834,NISQAv2_mos_only
3000/3000_2_advspeech_1.wav,3.497490406036377,NISQAv2_mos_only
3000/3000_2_K.wav,4.9964165687561035,NISQAv2_mos_only
3000/3000_2_WS.wav,4.79141092300415,NISQAv2_mos_only
3170/3170_1.wav,4.334299564361572,NISQAv2_mos_only
3170/3170_1_advspeech_0.wav,1.9979640245437622,NISQAv2_mos_only
3170/3170_1_advspeech_1.wav,1.6346811056137085,NISQAv2_mos_only
3170/3170_1_Er.wav,4.2181572914123535,NISQAv2_mos_only
3170/3170_1_K.wav,4.904285430908203,NISQAv2_mos_only
3170/3170_2.wav,4.489720821380615,NISQAv2_mos_only
3170/3170_2_advspeech_0.wav,1.6767572164535522,NISQAv2_mos_only
3170/3170_2_advspeech_1.wav,1.6651180982589722,NISQAv2_mos_only
3170/3170_2_Er.wav,3.353125810623169,NISQAv2_mos_only
3170/3170_2_K.wav,4.911604881286621,NISQAv2_mos_only
3536/3536_1.wav,4.1318511962890625,NISQAv2_mos_only
3536/3536_1_advspeech_0.wav,1.893109917640686,NISQAv2_mos_only
3536/3536_1_advspeech_1.wav,1.9895271062850952,NISQAv2_mos_only
3536/3536_1_K.wav,4.94449520111084,NISQAv2_mos_only
3536/3536_1_Lw.wav,2.8594303131103516,NISQAv2_mos_only
3536/3536_2.wav,3.712249755859375,NISQAv2_mos_only
3536/3536_2_advspeech_0.wav,1.9229915142059326,NISQAv2_mos_only
3536/3536_2_advspeech_1.wav,2.081951141357422,NISQAv2_mos_only
3536/3536_2_K.wav,4.459412097930908,NISQAv2_mos_only
3536/3536_2_Lw.wav,3.1070332527160645,NISQAv2_mos_only
3576/3576_1.wav,4.084198951721191,NISQAv2_mos_only
3576/3576_1_advspeech_0.wav,3.9733474254608154,NISQAv2_mos_only
3576/3576_1_advspeech_1.wav,3.383777618408203,NISQAv2_mos_only
3576/3576_1_K.wav,5.152213096618652,NISQAv2_mos_only
3576/3576_1_Mai.wav,4.553929805755615,NISQAv2_mos_only
3576/3576_2.wav,4.095013618469238,NISQAv2_mos_only
3576/3576_2_advspeech_0.wav,2.4534027576446533,NISQAv2_mos_only
3576/3576_2_advspeech_1.wav,3.232053518295288,NISQAv2_mos_only
3576/3576_2_K.wav,5.111680507659912,NISQAv2_mos_only
3576/3576_2_Mai.wav,4.672471046447754,NISQAv2_mos_only
3752/3752_1.wav,4.622663974761963,NISQAv2_mos_only
3752/3752_1_advspeech_0.wav,2.4765501022338867,NISQAv2_mos_only
3752/3752_1_advspeech_1.wav,2.4660398960113525,NISQAv2_mos_only
3752/3752_1_K.wav,4.9360504150390625,NISQAv2_mos_only
3752/3752_1_WS.wav,4.5901899337768555,NISQAv2_mos_only
3752/3752_2.wav,4.936676979064941,NISQAv2_mos_only
3752/3752_2_advspeech_0.wav,3.979342460632324,NISQAv2_mos_only
3752/3752_2_advspeech_1.wav,3.8613595962524414,NISQAv2_mos_only
3752/3752_2_K.wav,4.971180438995361,NISQAv2_mos_only
3752/3752_2_WS.wav,4.879899978637695,NISQAv2_mos_only
3853/3853_1.wav,2.840708017349243,NISQAv2_mos_only
3853/3853_1_advspeech_0.wav,3.229306936264038,NISQAv2_mos_only
3853/3853_1_advspeech_1.wav,3.352065086364746,NISQAv2_mos_only
3853/3853_1_K.wav,3.5530450344085693,NISQAv2_mos_only
3853/3853_1_Lw.wav,3.523933172225952,NISQAv2_mos_only
3853/3853_2.wav,2.831875801086426,NISQAv2_mos_only
3853/3853_2_advspeech_0.wav,3.4330923557281494,NISQAv2_mos_only
3853/3853_2_K.wav,4.341067314147949,NISQAv2_mos_only
3853/3853_2_Lw.wav,3.652764320373535,NISQAv2_mos_only
5338/5338_1.wav,4.306424617767334,NISQAv2_mos_only
5338/5338_1_advspeech_0.wav,2.1112852096557617,NISQAv2_mos_only
5338/5338_1_advspeech_1.wav,2.311342477798462,NISQAv2_mos_only
5338/5338_1_K.wav,4.698668479919434,NISQAv2_mos_only
5338/5338_1_Mai.wav,3.4579312801361084,NISQAv2_mos_only
5338/5338_2.wav,4.14084005355835,NISQAv2_mos_only
5338/5338_2_advspeech_0.wav,2.9436798095703125,NISQAv2_mos_only
5338/5338_2_advspeech_1.wav,2.504492998123169,NISQAv2_mos_only
5338/5338_2_K.wav,4.462425708770752,NISQAv2_mos_only
5338/5338_2_Mai.wav,3.815401077270508,NISQAv2_mos_only
5536/5536_1.wav,3.769819498062134,NISQAv2_mos_only
5536/5536_1_advspeech_0.wav,3.551163673400879,NISQAv2_mos_only
5536/5536_1_advspeech_1.wav,2.7012603282928467,NISQAv2_mos_only
5536/5536_1_K.wav,4.983304500579834,NISQAv2_mos_only
5536/5536_1_Richy.wav,3.2031397819519043,NISQAv2_mos_only
5536/5536_2.wav,4.4803147315979,NISQAv2_mos_only
5536/5536_2_advspeech_0.wav,2.490025043487549,NISQAv2_mos_only
5536/5536_2_advspeech_1.wav,2.4182016849517822,NISQAv2_mos_only
5536/5536_2_K.wav,4.948281288146973,NISQAv2_mos_only
5536/5536_2_Richy.wav,4.355532169342041,NISQAv2_mos_only
5694/5694_1.wav,5.011537075042725,NISQAv2_mos_only
5694/5694_1_advspeech_0.wav,3.3165271282196045,NISQAv2_mos_only
5694/5694_1_advspeech_1.wav,3.414477586746216,NISQAv2_mos_only
5694/5694_1_K.wav,5.1283063888549805,NISQAv2_mos_only
5694/5694_1_WS.wav,4.482771396636963,NISQAv2_mos_only
5694/5694_2.wav,5.009634971618652,NISQAv2_mos_only
5694/5694_2_advspeech_0.wav,4.079901695251465,NISQAv2_mos_only
5694/5694_2_advspeech_1.wav,3.7981951236724854,NISQAv2_mos_only
5694/5694_2_K.wav,5.012781143188477,NISQAv2_mos_only
5694/5694_2_Richy.wav,4.393411159515381,NISQAv2_mos_only
5895/5895_1.wav,4.149843215942383,NISQAv2_mos_only
5895/5895_1_advspeech_0.wav,2.635333776473999,NISQAv2_mos_only
5895/5895_1_advspeech_1.wav,2.5263214111328125,NISQAv2_mos_only
5895/5895_1_K.wav,4.755324840545654,NISQAv2_mos_only
5895/5895_1_Lw.wav,3.8068106174468994,NISQAv2_mos_only
5895/5895_2.wav,4.266696453094482,NISQAv2_mos_only
5895/5895_2_advspeech_0.wav,2.1860532760620117,NISQAv2_mos_only
5895/5895_2_advspeech_1.wav,2.4514176845550537,NISQAv2_mos_only
5895/5895_2_K.wav,4.941415786743164,NISQAv2_mos_only
5895/5895_2_Mai.wav,4.690298080444336,NISQAv2_mos_only
6241/6241_1.wav,4.601518154144287,NISQAv2_mos_only
6241/6241_1_advspeech_0.wav,3.300546407699585,NISQAv2_mos_only
6241/6241_1_advspeech_1.wav,3.6601314544677734,NISQAv2_mos_only
6241/6241_1_K.wav,5.034361839294434,NISQAv2_mos_only
6241/6241_1_R.wav,4.375687599182129,NISQAv2_mos_only
6241/6241_2.wav,4.3988213539123535,NISQAv2_mos_only
6241/6241_2_advspeech_0.wav,2.5586438179016113,NISQAv2_mos_only
6241/6241_2_advspeech_1.wav,3.227139711380005,NISQAv2_mos_only
6241/6241_2_Er.wav,4.932976722717285,NISQAv2_mos_only
6241/6241_2_K.wav,4.988678455352783,NISQAv2_mos_only
6295/6295_1.wav,5.226845741271973,NISQAv2_mos_only
6295/6295_1_advspeech_0.wav,3.4452097415924072,NISQAv2_mos_only
6295/6295_1_advspeech_1.wav,3.045820713043213,NISQAv2_mos_only
6295/6295_1_K.wav,5.036732196807861,NISQAv2_mos_only
6295/6295_1_R.wav,4.403202533721924,NISQAv2_mos_only
6295/6295_2.wav,5.063879013061523,NISQAv2_mos_only
6295/6295_2_advspeech_0.wav,2.6961023807525635,NISQAv2_mos_only
6295/6295_2_R.wav,4.269084453582764,NISQAv2_mos_only
6295/6295_2__K.wav,4.87701416015625,NISQAv2_mos_only
6313/6313_1.wav,3.1652092933654785,NISQAv2_mos_only
6313/6313_1_advspeech_0.wav,2.0388050079345703,NISQAv2_mos_only
6313/6313_1_WS.wav,4.794564723968506,NISQAv2_mos_only
6313/6313_1__K.wav,5.118136882781982,NISQAv2_mos_only
6313/6313_2.wav,2.533921480178833,NISQAv2_mos_only
6313/6313_2_advspeech_0.wav,1.6285338401794434,NISQAv2_mos_only
6313/6313_2_advspeech_1.wav,1.780111312866211,NISQAv2_mos_only
6313/6313_2_K.wav,4.861351490020752,NISQAv2_mos_only
6313/6313_2_WS.wav,4.3457932472229,NISQAv2_mos_only
6319/6319_1.wav,4.931921482086182,NISQAv2_mos_only
6319/6319_1_advspeech_0.wav,2.992902994155884,NISQAv2_mos_only
6319/6319_1_advspeech_1.wav,3.5410900115966797,NISQAv2_mos_only
6319/6319_1_K.wav,4.866081714630127,NISQAv2_mos_only
6319/6319_1_Lw.wav,4.354569911956787,NISQAv2_mos_only
6319/6319_2.wav,4.789183139801025,NISQAv2_mos_only
6319/6319_2_advspeech_0.wav,2.4276933670043945,NISQAv2_mos_only
6319/6319_2_advspeech_1.wav,2.7387900352478027,NISQAv2_mos_only
6319/6319_2_K.wav,4.564048767089844,NISQAv2_mos_only
6319/6319_2_K_.wav,5.042082786560059,NISQAv2_mos_only
6319/6319_2_WS.wav,4.936288356781006,NISQAv2_mos_only
6345/6345_1.wav,3.5957443714141846,NISQAv2_mos_only
6345/6345_1_advspeech_0.wav,2.317197322845459,NISQAv2_mos_only
6345/6345_1_advspeech_1.wav,1.9430197477340698,NISQAv2_mos_only
6345/6345_1_K.wav,5.081766128540039,NISQAv2_mos_only
6345/6345_1_WS.wav,4.867836952209473,NISQAv2_mos_only
6345/6345_2.wav,4.756236553192139,NISQAv2_mos_only
6345/6345_2_advspeech_0.wav,1.8340277671813965,NISQAv2_mos_only
6345/6345_2_advspeech_1.wav,2.210148334503174,NISQAv2_mos_only
6345/6345_2_K.wav,3.869469165802002,NISQAv2_mos_only
6345/6345_2_Mai.wav,4.790903568267822,NISQAv2_mos_only
652/652_1.wav,4.122962474822998,NISQAv2_mos_only
652/652_1_advspeech_0.wav,2.8670384883880615,NISQAv2_mos_only
652/652_1_advspeech_1.wav,3.3833558559417725,NISQAv2_mos_only
652/652_1_K.wav,4.757485866546631,NISQAv2_mos_only
652/652_1_Richy.wav,3.6910181045532227,NISQAv2_mos_only
652/652_2.wav,4.7404866218566895,NISQAv2_mos_only
652/652_2_advspeech_0.wav,2.322098970413208,NISQAv2_mos_only
652/652_2_advspeech_1.wav,2.3769476413726807,NISQAv2_mos_only
652/652_2_K.wav,4.706113338470459,NISQAv2_mos_only
652/652_2_Richy.wav,3.5711026191711426,NISQAv2_mos_only
777/777_1.wav,3.7387969493865967,NISQAv2_mos_only
777/777_1_advspeech_0.wav,2.9079973697662354,NISQAv2_mos_only
777/777_1_advspeech_1.wav,2.987429141998291,NISQAv2_mos_only
777/777_1_Dlin.wav,4.5062479972839355,NISQAv2_mos_only
777/777_1_Richy.wav,4.72742223739624,NISQAv2_mos_only
777/777_2.wav,3.720170736312866,NISQAv2_mos_only
777/777_2_advspeech_0.wav,2.050954580307007,NISQAv2_mos_only
777/777_2_advspeech_1.wav,1.9802592992782593,NISQAv2_mos_only
777/777_2_Alin.wav,3.1009769439697266,NISQAv2_mos_only
777/777_2_Richy.wav,2.6417253017425537,NISQAv2_mos_only
7850/7850_1.wav,4.504024028778076,NISQAv2_mos_only
7850/7850_1_advspeech_0.wav,2.431079149246216,NISQAv2_mos_only
7850/7850_1_advspeech_1.wav,2.393146276473999,NISQAv2_mos_only
7850/7850_1_K.wav,5.081762790679932,NISQAv2_mos_only
7850/7850_1_Lw.wav,3.2886722087860107,NISQAv2_mos_only
7850/7850_2.wav,4.212542533874512,NISQAv2_mos_only
7850/7850_2_advspeech_0.wav,2.935551881790161,NISQAv2_mos_only
7850/7850_2_advspeech_1.wav,2.1565237045288086,NISQAv2_mos_only
7850/7850_2_K.wav,4.700311183929443,NISQAv2_mos_only
7850/7850_2_Lw.wav,3.595806121826172,NISQAv2_mos_only
7976/7976_1.wav,4.649862766265869,NISQAv2_mos_only
7976/7976_1_advspeech_0.wav,3.7381951808929443,NISQAv2_mos_only
7976/7976_1_K_.wav,4.052554130554199,NISQAv2_mos_only
7976/7976_1_Mai.wav,4.617143154144287,NISQAv2_mos_only
7976/7976_2.wav,4.620349407196045,NISQAv2_mos_only
7976/7976_2_advspeech_0.wav,2.406885862350464,NISQAv2_mos_only
7976/7976_2_advspeech_1.wav,2.632031202316284,NISQAv2_mos_only
7976/7976_2_K.wav,5.051641941070557,NISQAv2_mos_only
7976/7976_2_Mai.wav,4.802484512329102,NISQAv2_mos_only
8297/8297_1.wav,5.075421333312988,NISQAv2_mos_only
8297/8297_1_advspeech_0.wav,3.3058314323425293,NISQAv2_mos_only
8297/8297_1_advspeech_1.wav,2.8823702335357666,NISQAv2_mos_only
8297/8297_1_K.wav,4.991652965545654,NISQAv2_mos_only
8297/8297_1_R.wav,4.29805326461792,NISQAv2_mos_only
8297/8297_2.wav,5.041860580444336,NISQAv2_mos_only
8297/8297_2_advspeech_0.wav,2.798377752304077,NISQAv2_mos_only
8297/8297_2_advspeech_1.wav,3.0260705947875977,NISQAv2_mos_only
8297/8297_2_K.wav,4.6674885749816895,NISQAv2_mos_only
8297/8297_2_R.wav,4.467554092407227,NISQAv2_mos_only
84/84_1.wav,4.517873764038086,NISQAv2_mos_only
84/84_1_advspeech_0.wav,3.8019516468048096,NISQAv2_mos_only
84/84_1_advspeech_1.wav,3.0906829833984375,NISQAv2_mos_only
84/84_1_Er.wav,4.867380619049072,NISQAv2_mos_only
84/84_1_K.wav,4.717965126037598,NISQAv2_mos_only
84/84_2.wav,4.838866710662842,NISQAv2_mos_only
84/84_2_advspeech_0.wav,4.158644199371338,NISQAv2_mos_only
84/84_2_advspeech_1.wav,3.00364089012146,NISQAv2_mos_only
84/84_2_K.wav,4.369731426239014,NISQAv2_mos_only
84/84_2_Lw.wav,3.126554012298584,NISQAv2_mos_only
8842/8842_1.wav,4.101503372192383,NISQAv2_mos_only
8842/8842_1_advspeech_0.wav,2.7483062744140625,NISQAv2_mos_only
8842/8842_1_advspeech_1.wav,2.7152655124664307,NISQAv2_mos_only
8842/8842_1_K.wav,5.114448547363281,NISQAv2_mos_only
8842/8842_1_WS.wav,4.972301006317139,NISQAv2_mos_only
8842/8842_2.wav,4.179197311401367,NISQAv2_mos_only
8842/8842_2_advspeech_0.wav,3.329850196838379,NISQAv2_mos_only
8842/8842_2_advspeech_1.wav,2.9014809131622314,NISQAv2_mos_only
8842/8842_2_K.wav,4.964168071746826,NISQAv2_mos_only
8842/8842_2_WS.wav,4.917842388153076,NISQAv2_mos_only
